1.500993359316310638e+01,6.563457869050145746e+03,2.153948839566217065e+08,1.000000000000000000e+00
1.510759831811853005e+01,6.694880937182130765e+03,2.241071419972274005e+08,1.000000000000000000e+00
1.496072459267222854e+01,6.497499357854973823e+03,2.110874774927203655e+08,1.000000000000000000e+00
1.516824500026298850e+01,6.777283236158364161e+03,2.296578283556696177e+08,1.000000000000000000e+00
1.499150635664802778e+01,6.538543497096437932e+03,2.137627434270312786e+08,1.000000000000000000e+00
1.484082341970407981e+01,6.339336758582616312e+03,2.009359405958648920e+08,0.000000000000000000e+00
1.502128137198604740e+01,6.578470105209160465e+03,2.163813325271954238e+08,1.000000000000000000e+00
1.492509457106308979e+01,6.450342753213387368e+03,2.080345960212394893e+08,0.000000000000000000e+00
1.494302369585431300e+01,6.474181042974973934e+03,2.095750889079761207e+08,0.000000000000000000e+00
1.494057864031585936e+01,6.470890413457263094e+03,2.093621016453283131e+08,0.000000000000000000e+00
1.487823609773242772e+01,6.388667242619928402e+03,2.040753336196588874e+08,0.000000000000000000e+00
1.491752089587762065e+01,6.440475405217656771e+03,2.073986051237716675e+08,0.000000000000000000e+00
1.501425683055977522e+01,6.569033413923762964e+03,2.157609876776673496e+08,1.000000000000000000e+00
1.504517522587705791e+01,6.610534116124611501e+03,2.184957944713347554e+08,1.000000000000000000e+00
1.497460497848901717e+01,6.516084687343502083e+03,2.122967862302687168e+08,1.000000000000000000e+00
1.493693322913072130e+01,6.466174750781862713e+03,2.090570676603719592e+08,0.000000000000000000e+00
1.494443693291097652e+01,6.476036431799588172e+03,2.096952274053694606e+08,0.000000000000000000e+00
1.506085330367826280e+01,6.631569752332268763e+03,2.198885749510338902e+08,1.000000000000000000e+00
1.501417976031470403e+01,6.568954105421680651e+03,2.157557782864166796e+08,1.000000000000000000e+00
1.519465858655845381e+01,6.813513787808235065e+03,2.321198385814194083e+08,1.000000000000000000e+00
1.508662565021487545e+01,6.666390219726845316e+03,2.222037807044489682e+08,1.000000000000000000e+00
1.500948858748886749e+01,6.562705223662949720e+03,2.153454871193857789e+08,1.000000000000000000e+00
1.494284085531630524e+01,6.473953629285148963e+03,2.095603660697725117e+08,0.000000000000000000e+00
1.485056897628055772e+01,6.352469756985684398e+03,2.017693480685329139e+08,0.000000000000000000e+00
1.498831885462829483e+01,6.534388139967481948e+03,2.134911296836884916e+08,1.000000000000000000e+00
1.489585264377432772e+01,6.412056679577032810e+03,2.055723422952122092e+08,0.000000000000000000e+00
1.504289820321606186e+01,6.607588785569980246e+03,2.183011357854698598e+08,1.000000000000000000e+00
1.502170909725214898e+01,6.578954241980007282e+03,2.164131826358903944e+08,1.000000000000000000e+00
1.495654025131310583e+01,6.492076695865674992e+03,2.107352870492515266e+08,1.000000000000000000e+00
1.484706603638717048e+01,6.347731449777355920e+03,2.014684608820728660e+08,0.000000000000000000e+00
1.507217380851284005e+01,6.646869073009082058e+03,2.209043303205291033e+08,1.000000000000000000e+00
1.485721326912939055e+01,6.361061044908582517e+03,2.023154760610941648e+08,0.000000000000000000e+00
1.496440477757092680e+01,6.502453736624023804e+03,2.114095109996106327e+08,1.000000000000000000e+00
1.490860748580052153e+01,6.428633419253353168e+03,2.066366262397223413e+08,0.000000000000000000e+00
1.496244093306597200e+01,6.499793082053928629e+03,2.112365385827790797e+08,1.000000000000000000e+00
1.500040563065070565e+01,6.550610917548340694e+03,2.145525047902838290e+08,1.000000000000000000e+00
1.514173525324157410e+01,6.741317082378121995e+03,2.272267679379585087e+08,1.000000000000000000e+00
1.502977902919327846e+01,6.589725742000208811e+03,2.171224147565585077e+08,1.000000000000000000e+00
1.487646223200667350e+01,6.386295959493993905e+03,2.039238684683923721e+08,0.000000000000000000e+00
1.501854115758230712e+01,6.574763445239436805e+03,2.161375598198148012e+08,1.000000000000000000e+00
1.498318090909988953e+01,6.527521888822668188e+03,2.130426978903981447e+08,1.000000000000000000e+00
1.501966771568842951e+01,6.576359228603098927e+03,2.162424916157689393e+08,1.000000000000000000e+00
1.508233191750985291e+01,6.660582086163029999e+03,2.218167566086644232e+08,1.000000000000000000e+00
1.511037452326699260e+01,6.698632011488167336e+03,2.243583419819052219e+08,1.000000000000000000e+00
1.494882458779287582e+01,6.481630736708191762e+03,2.100576729618194103e+08,1.000000000000000000e+00
1.507623419271685705e+01,6.652383560264598600e+03,2.212710231830761135e+08,1.000000000000000000e+00
1.506858713374313297e+01,6.642160274634481539e+03,2.205914533792960048e+08,1.000000000000000000e+00
1.509010777428505001e+01,6.671006230165371562e+03,2.225116084901001751e+08,1.000000000000000000e+00
1.511715864120044905e+01,6.707517405441550181e+03,2.249539364908425808e+08,1.000000000000000000e+00
1.497911104949313277e+01,6.522123468156962190e+03,2.126904607366478741e+08,1.000000000000000000e+00
1.506607333452949149e+01,6.638732678310778283e+03,2.203638458284783661e+08,1.000000000000000000e+00
1.498941037482646266e+01,6.535706121550936587e+03,2.135772604534675479e+08,1.000000000000000000e+00
1.496766406255399851e+01,6.506904930991329820e+03,2.116990466712712646e+08,1.000000000000000000e+00
1.515661922310107634e+01,6.761329698090919010e+03,2.285778843451429904e+08,1.000000000000000000e+00
1.490884809147903489e+01,6.429076994183310489e+03,2.066651431542546451e+08,0.000000000000000000e+00
1.498865796825266372e+01,6.534919918762486304e+03,2.135258797838475108e+08,1.000000000000000000e+00
1.522335937261251182e+01,6.852953162651754610e+03,2.348148232082787454e+08,1.000000000000000000e+00
1.510073695506367031e+01,6.685505806663729345e+03,2.234799274561360478e+08,1.000000000000000000e+00
1.508847187949962709e+01,6.668905641543362435e+03,2.223715003648487628e+08,1.000000000000000000e+00
1.492130498734288224e+01,6.445544029855752342e+03,2.077251772206835151e+08,0.000000000000000000e+00
1.473825811232049610e+01,6.206447282094371076e+03,1.925999275341992676e+08,0.000000000000000000e+00
1.499761269570385380e+01,6.546815676266305672e+03,2.143039656735872924e+08,1.000000000000000000e+00
1.496205425004154144e+01,6.499256144836606836e+03,2.112016403096012175e+08,1.000000000000000000e+00
1.490041326109426478e+01,6.417843843741006822e+03,2.059435857248208821e+08,0.000000000000000000e+00
1.504992344931582338e+01,6.617108579627121799e+03,2.189306177277801931e+08,1.000000000000000000e+00
1.486765277661553242e+01,6.374885849388223505e+03,2.031958360547752082e+08,0.000000000000000000e+00
1.507688581853468257e+01,6.653203547297731347e+03,2.213255751319192946e+08,1.000000000000000000e+00
1.494710541846355412e+01,6.479500755116690016e+03,2.099196380456680357e+08,0.000000000000000000e+00
1.498852673181417217e+01,6.534630298800763740e+03,2.135069539453854561e+08,1.000000000000000000e+00
1.506199291484936431e+01,6.633242798163097177e+03,2.199995381539730132e+08,1.000000000000000000e+00
1.508881519905639657e+01,6.669121354352271737e+03,2.223858861890989244e+08,1.000000000000000000e+00
1.501115274605364469e+01,6.564767483679996985e+03,2.154808485623733103e+08,1.000000000000000000e+00
1.493946588442354617e+01,6.469610096033540685e+03,2.092792619457609653e+08,0.000000000000000000e+00
1.501251555980442021e+01,6.566737290086207395e+03,2.156101812736570537e+08,1.000000000000000000e+00
1.503355130805687701e+01,6.594863622615641361e+03,2.174611191921116114e+08,1.000000000000000000e+00
1.497509103297524113e+01,6.516833728413059362e+03,2.123455971796682775e+08,1.000000000000000000e+00
1.496948344397916841e+01,6.509199652507955761e+03,2.118483886157132089e+08,1.000000000000000000e+00
1.508598046813421689e+01,6.665472777137576486e+03,2.221426247089881599e+08,1.000000000000000000e+00
1.488099855332485610e+01,6.392326318670840010e+03,2.043091670157479942e+08,0.000000000000000000e+00
1.516449401460764079e+01,6.772106007842387953e+03,2.293070868664265275e+08,1.000000000000000000e+00
1.497742037196203491e+01,6.519882390317286081e+03,2.125443200417318046e+08,1.000000000000000000e+00
1.479959955246077641e+01,6.285829351010384016e+03,1.975582409282137454e+08,0.000000000000000000e+00
1.505837996701367310e+01,6.628243408961383466e+03,2.196680414053128958e+08,1.000000000000000000e+00
1.512594094369105946e+01,6.719726837684989732e+03,2.257736318826002777e+08,1.000000000000000000e+00
1.508654190696582553e+01,6.666333137490752051e+03,2.221999754911936820e+08,1.000000000000000000e+00
1.485755804113434131e+01,6.361430693897530546e+03,2.023389904045860767e+08,0.000000000000000000e+00
1.507026693886362168e+01,6.644459243108099145e+03,2.207441811455502808e+08,1.000000000000000000e+00
1.498855728628691075e+01,6.534742045313414565e+03,2.135142559513862729e+08,1.000000000000000000e+00
1.497404554191014014e+01,6.515279856337827368e+03,2.122443461232061386e+08,1.000000000000000000e+00
1.507220547994387516e+01,6.646771197978359851e+03,2.208978248467391729e+08,1.000000000000000000e+00
1.508954098037485636e+01,6.670382906078974884e+03,2.224700286932138503e+08,1.000000000000000000e+00
1.481983901283265403e+01,6.312323997867334583e+03,1.992271591705846190e+08,0.000000000000000000e+00
1.505249697664152997e+01,6.620369418908179796e+03,2.191464440810492635e+08,1.000000000000000000e+00
1.497179580940528787e+01,6.512346373953212606e+03,2.120532643377662897e+08,1.000000000000000000e+00
1.495129422645176831e+01,6.485100274428857119e+03,2.102826159805908501e+08,1.000000000000000000e+00
1.501048608140489371e+01,6.564144959308474427e+03,2.154399831900976598e+08,1.000000000000000000e+00
1.498458852813408271e+01,6.529505763667098108e+03,2.131722156935575008e+08,1.000000000000000000e+00
1.504967985807168773e+01,6.616702474269322920e+03,2.189037461030462384e+08,1.000000000000000000e+00
1.496102863811293027e+01,6.497933916166100971e+03,2.111157139125478268e+08,1.000000000000000000e+00
1.503823865690674388e+01,6.601207793733552535e+03,2.178797096329512894e+08,1.000000000000000000e+00
1.495419436511744493e+01,6.489078487797129128e+03,2.105406860365636051e+08,1.000000000000000000e+00
1.504642290319810805e+01,6.612203981697181007e+03,2.186061955204408169e+08,1.000000000000000000e+00
1.509319279798109825e+01,6.675305041433983206e+03,2.227984751292214692e+08,1.000000000000000000e+00
1.507764721770536553e+01,6.654439068858338032e+03,2.214077845909608305e+08,1.000000000000000000e+00
1.507097918570479855e+01,6.645377446070690894e+03,2.208051949573297203e+08,1.000000000000000000e+00
1.508037016832318500e+01,6.658090400475355636e+03,2.216508268823634982e+08,1.000000000000000000e+00
1.500963573588597377e+01,6.562881839027911155e+03,2.153570784343632460e+08,1.000000000000000000e+00
1.496681843875782114e+01,6.505816291691436163e+03,2.116282160299905241e+08,1.000000000000000000e+00
1.484841895215297214e+01,6.349535608740700809e+03,2.015830002367910147e+08,0.000000000000000000e+00
1.505924983222876534e+01,6.629228309766371240e+03,2.197333278483734429e+08,1.000000000000000000e+00
1.502707166802044902e+01,6.586455234391388331e+03,2.169069506025902331e+08,1.000000000000000000e+00
1.510392420375372780e+01,6.689813623422351156e+03,2.237680196752956808e+08,1.000000000000000000e+00
1.504760520460866680e+01,6.613907391255528637e+03,2.187188428351169825e+08,1.000000000000000000e+00
1.503293992516257127e+01,6.593969449957405232e+03,2.174021534424010515e+08,1.000000000000000000e+00
1.509131789191926920e+01,6.672600192607987992e+03,2.226179545304083526e+08,1.000000000000000000e+00
1.489946979683708683e+01,6.416466884369017862e+03,2.058552244054281116e+08,0.000000000000000000e+00
1.496979970867706022e+01,6.509788184625327631e+03,2.118866991733804643e+08,1.000000000000000000e+00
1.502621751186367582e+01,6.584964225930183602e+03,2.168087572716416121e+08,1.000000000000000000e+00
1.498934454266096594e+01,6.535850512215826711e+03,2.135866975481052399e+08,1.000000000000000000e+00
1.496141101414102614e+01,6.498536043082063770e+03,2.111548414021824300e+08,1.000000000000000000e+00
1.481598003850406187e+01,6.307186717023651909e+03,1.989030094910396636e+08,0.000000000000000000e+00
1.505149727249174596e+01,6.618910626056925139e+03,2.190498775094179511e+08,1.000000000000000000e+00
1.505611441555380914e+01,6.625313570266060196e+03,2.194738876620472968e+08,1.000000000000000000e+00
1.495138705274548840e+01,6.485143270103185387e+03,2.102854042545080781e+08,1.000000000000000000e+00
1.494708975031840481e+01,6.479491075244863168e+03,2.099190107144751251e+08,0.000000000000000000e+00
1.479295759270781652e+01,6.277205210003680804e+03,1.970165142656559944e+08,0.000000000000000000e+00
1.492331985032494757e+01,6.448025623122914112e+03,2.078851601783884168e+08,0.000000000000000000e+00
1.506487749738292692e+01,6.637062450005947539e+03,2.202529778387903571e+08,1.000000000000000000e+00
1.487777317672152577e+01,6.387898454475242943e+03,2.040262214147770703e+08,0.000000000000000000e+00
1.471590626704311155e+01,6.177700221515427074e+03,1.908198881606106162e+08,0.000000000000000000e+00
1.491193916301752331e+01,6.433066181262533973e+03,2.069216903388911486e+08,0.000000000000000000e+00
1.501250035551291973e+01,6.566641186136772376e+03,2.156038702256940901e+08,1.000000000000000000e+00
1.494865370244108149e+01,6.481631805718808209e+03,2.100577423464637995e+08,1.000000000000000000e+00
1.479487727398091756e+01,6.279772803013915109e+03,1.971777202940369546e+08,0.000000000000000000e+00
1.503911619144201950e+01,6.602414785273320376e+03,2.179593931952684224e+08,1.000000000000000000e+00
1.482838314699822924e+01,6.323431387586843812e+03,1.999289106142457128e+08,0.000000000000000000e+00
1.498541150710540393e+01,6.530546917784808102e+03,2.132402032491935790e+08,1.000000000000000000e+00
1.497175118789736459e+01,6.512342088442749628e+03,2.120529855312779546e+08,1.000000000000000000e+00
1.485313998202167163e+01,6.355772829144325442e+03,2.019792291601290405e+08,0.000000000000000000e+00
1.486836721191394695e+01,6.375606844582312078e+03,2.032418013263931274e+08,0.000000000000000000e+00
1.497852062986036614e+01,6.521274655264599460e+03,2.126351035878557265e+08,1.000000000000000000e+00
1.497220930054573884e+01,6.512894162617553775e+03,2.120889399016790688e+08,1.000000000000000000e+00
1.502985171604358250e+01,6.589944038873891259e+03,2.171368003683395386e+08,1.000000000000000000e+00
1.514833979237358363e+01,6.750108303952362803e+03,2.278197986057715416e+08,1.000000000000000000e+00
1.497855634572929695e+01,6.521296537642968360e+03,2.126365306660699844e+08,1.000000000000000000e+00
1.516109112755841792e+01,6.767500358012984179e+03,2.289952935422904789e+08,1.000000000000000000e+00
1.506194252634774600e+01,6.633067166329984502e+03,2.199878881361917257e+08,1.000000000000000000e+00
1.503393901205775762e+01,6.595557133733883347e+03,2.175068576448118687e+08,1.000000000000000000e+00
1.492131372034237735e+01,6.445439335919943915e+03,2.077184291489569843e+08,0.000000000000000000e+00
1.486485230887259412e+01,6.371076855977560626e+03,2.029530893686950803e+08,0.000000000000000000e+00
1.521752825838329670e+01,6.844968311456006631e+03,2.342679438919948637e+08,1.000000000000000000e+00
1.515081719737079524e+01,6.753505829169813296e+03,2.280491928373083472e+08,1.000000000000000000e+00
1.518382150113009388e+01,6.798787619070827532e+03,2.311175534052183926e+08,1.000000000000000000e+00
1.498855879268749547e+01,6.534700965032585373e+03,2.135115714969432056e+08,1.000000000000000000e+00
1.505937830309536096e+01,6.629565314633932758e+03,2.197556694409807324e+08,1.000000000000000000e+00
1.511652148445248045e+01,6.706970165359711245e+03,2.249172319563181996e+08,1.000000000000000000e+00
1.491404955946573807e+01,6.435853457318851724e+03,2.071010366136875749e+08,0.000000000000000000e+00
1.504440181015882949e+01,6.609483888677639698e+03,2.184263743699650168e+08,1.000000000000000000e+00
1.499314008832469725e+01,6.540738703250692197e+03,2.139063019478542209e+08,1.000000000000000000e+00
1.496440504058119991e+01,6.502554695982028534e+03,2.114160758306849897e+08,1.000000000000000000e+00
1.494759009564118379e+01,6.480255736647852245e+03,2.099685600426276624e+08,0.000000000000000000e+00
1.505458318731203882e+01,6.623134396232875588e+03,2.193295340737430155e+08,1.000000000000000000e+00
1.490532016019878547e+01,6.424296521021827175e+03,2.063579170028042197e+08,0.000000000000000000e+00
1.506245929207375944e+01,6.633968311921472377e+03,2.200476655777631104e+08,1.000000000000000000e+00
1.514480641604457034e+01,6.745435508061352266e+03,2.275044890835477114e+08,1.000000000000000000e+00
1.502813171569882833e+01,6.587718247482026527e+03,2.169901466292667389e+08,1.000000000000000000e+00
1.494804022276636779e+01,6.480850908308036196e+03,2.100071303254285753e+08,1.000000000000000000e+00
1.517996951225805446e+01,6.793273183575538496e+03,2.307427906740709841e+08,1.000000000000000000e+00
1.509392644231022729e+01,6.676118761497496962e+03,2.228527965738484859e+08,1.000000000000000000e+00
1.491186944740862153e+01,6.432825392396339339e+03,2.069062007384015322e+08,0.000000000000000000e+00
1.498653052632464266e+01,6.532231433891577581e+03,2.133502256074545681e+08,1.000000000000000000e+00
1.490619667960865691e+01,6.425537673296400499e+03,2.064376600358147621e+08,0.000000000000000000e+00
1.499874000014462716e+01,6.548325837447873710e+03,2.144028442520672381e+08,1.000000000000000000e+00
1.519161280111097057e+01,6.809365107041842748e+03,2.318372536569814682e+08,1.000000000000000000e+00
1.491250501545203555e+01,6.433877063817378257e+03,2.069738584761689603e+08,0.000000000000000000e+00
1.496681652334852863e+01,6.505761827511875708e+03,2.116246726839721501e+08,1.000000000000000000e+00
1.516432011740876717e+01,6.772060992310196525e+03,2.293040383912705779e+08,1.000000000000000000e+00
1.498135207057382523e+01,6.525189918301687612e+03,2.128905055941930115e+08,1.000000000000000000e+00
1.494523148329283302e+01,6.477127565776407209e+03,2.097658954511304200e+08,0.000000000000000000e+00
1.491644487807885966e+01,6.439070492942973033e+03,2.073081322116290331e+08,0.000000000000000000e+00
1.494598902736181145e+01,6.478159390353681374e+03,2.098327333850885332e+08,0.000000000000000000e+00
1.505599627883441549e+01,6.625072923558892398e+03,2.194579442737040520e+08,1.000000000000000000e+00
1.492836153764155149e+01,6.454675371466179058e+03,2.083141586921766102e+08,0.000000000000000000e+00
1.489615669214629357e+01,6.412301781411708362e+03,2.055880587152429521e+08,0.000000000000000000e+00
1.500926966440706956e+01,6.562536340162688248e+03,2.153344042224625051e+08,1.000000000000000000e+00
1.511313582913823872e+01,6.702267647875648436e+03,2.246019461588138342e+08,1.000000000000000000e+00
1.494421706877548495e+01,6.475724382629983666e+03,2.096750192775996625e+08,0.000000000000000000e+00
1.514178607394713261e+01,6.741230144920888051e+03,2.272209071258596480e+08,1.000000000000000000e+00
1.508421079253096408e+01,6.663038864987129273e+03,2.219804225345208645e+08,1.000000000000000000e+00
1.500427175053856566e+01,6.555757963089380610e+03,2.148898004239815176e+08,1.000000000000000000e+00
1.519869217769145386e+01,6.819094347782655859e+03,2.325002266248413920e+08,1.000000000000000000e+00
1.513688666862385368e+01,6.734642235779816474e+03,2.267770182594780028e+08,1.000000000000000000e+00
1.501542421902219893e+01,6.570632808632060005e+03,2.158660653901888132e+08,1.000000000000000000e+00
1.508542896586233084e+01,6.664742276217808467e+03,2.220939361205187440e+08,1.000000000000000000e+00
1.506588181692172590e+01,6.638461994283538843e+03,2.203458763667660654e+08,1.000000000000000000e+00
1.509917722882245528e+01,6.683389776908913518e+03,2.233384824675662816e+08,1.000000000000000000e+00
1.505512947553145153e+01,6.623996408081023219e+03,2.193866302379755974e+08,1.000000000000000000e+00
1.495804859832364642e+01,6.494017079242032196e+03,2.108612771824397147e+08,1.000000000000000000e+00
1.503786173988988928e+01,6.600791930830535421e+03,2.178522585859105587e+08,1.000000000000000000e+00
1.515822102414941597e+01,6.763835880248102512e+03,2.287473670182963610e+08,1.000000000000000000e+00
1.499690931986117448e+01,6.545854025039539920e+03,2.142410127975906432e+08,1.000000000000000000e+00
1.499774656785779392e+01,6.547006339979499899e+03,2.143164479810087383e+08,1.000000000000000000e+00
1.514806964317210536e+01,6.749750223706844736e+03,2.277956283912480474e+08,1.000000000000000000e+00
1.483546110090608217e+01,6.332629224089328090e+03,2.005109526016164422e+08,0.000000000000000000e+00
1.509430633082486040e+01,6.676723788220999268e+03,2.228931906135192811e+08,1.000000000000000000e+00
1.497714794993115461e+01,6.519574808361126088e+03,2.125242663159234524e+08,1.000000000000000000e+00
1.480310049796241856e+01,6.290351343236221510e+03,1.978425882506535053e+08,0.000000000000000000e+00
1.493515578059282589e+01,6.463734883759765580e+03,2.088993312690068185e+08,0.000000000000000000e+00
1.500984198163327576e+01,6.563101072119001401e+03,2.153714664535847902e+08,1.000000000000000000e+00
1.512505904574004134e+01,6.718647669724639854e+03,2.257011206309860349e+08,1.000000000000000000e+00
1.493247417646735187e+01,6.459952994341058911e+03,2.086549515330716372e+08,0.000000000000000000e+00
1.494013396750468203e+01,6.470102275420850674e+03,2.093111053102061749e+08,0.000000000000000000e+00
1.515584526318011171e+01,6.760357132144557909e+03,2.285121308498283327e+08,1.000000000000000000e+00
1.503053560835413549e+01,6.590914321177693637e+03,2.172007460783692002e+08,1.000000000000000000e+00
1.505707915976243427e+01,6.626542762935887367e+03,2.195553329745696187e+08,1.000000000000000000e+00
1.500933988269655117e+01,6.562456688137068340e+03,2.153291768578826785e+08,1.000000000000000000e+00
1.499622587648872418e+01,6.544958050096302031e+03,2.141823674403782189e+08,1.000000000000000000e+00
1.508057975572889831e+01,6.658056130203389330e+03,2.216485451060110033e+08,1.000000000000000000e+00
1.508979698454119145e+01,6.670571601682672735e+03,2.224826154650927186e+08,1.000000000000000000e+00
1.511602285327596285e+01,6.706318543097255315e+03,2.248735299680011868e+08,1.000000000000000000e+00
1.503763902218276272e+01,6.600500894378611520e+03,2.178330482597590387e+08,1.000000000000000000e+00
1.492645813466695870e+01,6.452215018465552930e+03,2.081553813139887154e+08,0.000000000000000000e+00
1.495077098010323091e+01,6.484452776828653441e+03,2.102406271578585207e+08,1.000000000000000000e+00
1.490892483253165501e+01,6.429150127517153123e+03,2.066698447871705890e+08,0.000000000000000000e+00
1.491925254249974842e+01,6.442738675110204895e+03,2.075443961649392545e+08,0.000000000000000000e+00
1.501494789157810139e+01,6.569950486880480639e+03,2.158212348775377870e+08,1.000000000000000000e+00
1.505864359144773701e+01,6.628488011424383330e+03,2.196842545486548245e+08,1.000000000000000000e+00
1.493861909024832890e+01,6.468430819056648943e+03,2.092029743012242913e+08,0.000000000000000000e+00
1.493907829470794368e+01,6.469071691659210956e+03,2.092444308160440624e+08,0.000000000000000000e+00
1.506202760484660352e+01,6.633260782744405333e+03,2.200007309748828411e+08,1.000000000000000000e+00
1.470663542072535357e+01,6.165713457809051761e+03,1.900801002647234797e+08,0.000000000000000000e+00
1.496249230856473744e+01,6.500068639499217170e+03,2.112544496197505593e+08,1.000000000000000000e+00
1.508654176923007917e+01,6.666238939522627334e+03,2.221936959225947261e+08,1.000000000000000000e+00
1.499074591005625834e+01,6.537716592535173731e+03,2.137086792548228204e+08,1.000000000000000000e+00
1.480582278354145309e+01,6.294007002493865912e+03,1.980726086118641794e+08,0.000000000000000000e+00
1.519310680950058767e+01,6.811339854655618183e+03,2.319717411383041143e+08,1.000000000000000000e+00
1.504898499795852196e+01,6.615715406881084164e+03,2.188384396281175613e+08,1.000000000000000000e+00
1.500769670316308435e+01,6.560362139995213511e+03,2.151917451141041517e+08,1.000000000000000000e+00
1.494099640564891551e+01,6.471689989580934707e+03,2.094138444597190320e+08,0.000000000000000000e+00
1.484123043320285440e+01,6.340096378650470797e+03,2.009840984503675401e+08,0.000000000000000000e+00
1.503144884352169441e+01,6.592089795124426928e+03,2.172782273904370964e+08,1.000000000000000000e+00
1.491456262507619357e+01,6.436382066259861858e+03,2.071350585664792955e+08,0.000000000000000000e+00
1.519558326706158091e+01,6.814815418597167081e+03,2.322085339375121593e+08,1.000000000000000000e+00
1.501675947285595036e+01,6.572461346734187828e+03,2.159862287746030390e+08,1.000000000000000000e+00
1.494023886644654020e+01,6.470543428710606349e+03,2.093396494142639935e+08,0.000000000000000000e+00
1.506958274245335083e+01,6.643285554780328312e+03,2.206662027125008702e+08,1.000000000000000000e+00
1.516780089563585321e+01,6.776678801637037395e+03,2.296168657812390327e+08,1.000000000000000000e+00
1.504105505372756291e+01,6.605001167354443169e+03,2.181301900741650760e+08,1.000000000000000000e+00
1.493158581536327034e+01,6.459147337727546073e+03,2.086029095775303841e+08,0.000000000000000000e+00
1.503094078340032169e+01,6.591437528724839467e+03,2.172352313627821803e+08,1.000000000000000000e+00
1.501330443113050706e+01,6.567744541731204663e+03,2.156763297716265023e+08,1.000000000000000000e+00
